accession,cluster_id,split
P68371,6274,train
Q3ZCM7,6274,train
Q13885,6274,train
P68363,6274,train
Q6PEY2,6275,train
P0DPH7,6275,train
A6NHL2,6275,train
Q9NY65,6275,train
Q9BQE3,6275,train
P0DPH8,6275,train
Q71U36,6275,train
P68366,6275,train
Q9BZJ8,6276,val
Q15306,6277,val
A4D126,6278,train
Q6N075,6279,train
Q02962,6280,val
Q02548,6280,val
Q06710,6280,val
Q96B86,6281,train
Q6NW40,6281,train
Q9NWS9,6282,train
Q9NRM2,6283,train
O95219,6284,train
Q9NS86,6285,train
O43813,6285,train
Q9Y6N5,6286,train
Q15573,6287,train
Q86X95,6288,train
Q15884,6289,train
Q9BU40,6290,train
Q9NZS9,6291,train
Q14457,6292,train
Q15113,6293,train
Q9UKZ9,6293,train
O43934,6294,train
Q9NWS8,6295,train
P19544,6296,train
O43829,6297,train
Q96N11,6298,train
P52597,6299,val
P31943,6299,val
P55795,6299,val
P31942,6299,val
Q96F05,6300,train
Q5EBM0,6301,test
P10909,6302,train
Q13163,6303,train
Q53H54,6304,train
O15533,6305,train
Q99611,6306,test
P49903,6306,test
Q8NA61,6307,test
P34910,6308,train
Q9UNE0,6309,test
Q06547,6310,train
Q8TAK5,6310,train
Q10469,6311,train
P32239,6312,test
P32238,6312,test
Q9UK97,6313,train
Q5W5X9,6314,val
Q9UMR3,6315,train
Q9Y4P3,6316,train
P28347,6317,train
Q99594,6317,train
Q15561,6317,train
Q15562,6317,train
Q9NP70,6318,test
Q9UKT4,6319,train
P50395,6320,train
P31150,6320,train
Q969R8,6321,train
Q8N752,6322,train
P48729,6322,train
P48730,6322,train
P49674,6322,train
Q9HCP0,6322,train
P78368,6322,train
Q9Y6M4,6322,train
Q9UL15,6323,train
O95544,6324,train
Q8NEF3,6325,train
Q13137,6326,val
Q14186,6327,test
Q14188,6327,test
Q9Y651,6328,test
O60248,6328,test
P41225,6328,test
O00570,6328,test
P48431,6328,test
Q9H4F8,6329,train
Q9H3U7,6329,train
Q7Z3H4,6330,train
Q9BQ67,6331,train
Q5T3I0,6332,train
Q8NCF0,6333,train
P12694,6334,test
P26572,6335,val
P51955,6336,train
Q15761,6337,train
Q8WY64,6338,train
P60228,6339,train
Q9NV06,6340,val
Q96M27,6341,val
Q9UGC7,6342,train
O75570,6342,train
Q6PCB0,6343,train
Q9H8M7,6344,train
O95772,6345,val
Q14849,6345,val
Q9HAC7,6346,test
Q96I15,6347,train
Q9HAB3,6348,train
Q6ZNB7,6349,val
Q9H8K7,6350,train
Q9Y5Q0,6351,train
O95864,6351,train
O60427,6351,train
Q96CS3,6352,test
P56545,6353,train
Q13363,6353,train
Q96QA5,6354,train
Q93099,6355,train
Q9Y5N1,6356,train
Q96MD2,6357,train
O14524,6358,train
Q12946,6359,test
Q12947,6359,test
Q96EX2,6360,train
Q9UK55,6361,val
P51811,6362,train
Q7Z699,6363,train
O75351,6364,train
Q9UN37,6364,train
Q9BSQ5,6365,test
Q13324,6366,train
P34998,6366,train
Q8TCB0,6367,train
Q9HD23,6368,train
Q86X53,6369,train
Q7L5Y1,6370,val
O75525,6371,train
Q07666,6371,train
Q5VWX1,6371,train
Q9P289,6372,train
Q9Y6E0,6372,train
O00506,6372,train
O75478,6373,test
Q9Y2B1,6374,train
Q9H095,6375,train
P14416,6376,val
P61201,6377,train
Q9BZG8,6378,test
Q12887,6379,test
A0PJZ3,6380,train
Q4G148,6380,train
P14651,6381,train
P31249,6381,train
O43365,6381,train
Q7L1S5,6382,test
Q9BRK3,6383,train
Q4G0N4,6384,val
Q8N3J6,6385,train
Q9BY67,6385,train
Q9BX97,6386,train
Q6PID8,6387,train
Q8TD10,6388,train
Q8NCJ5,6389,train
Q9HA92,6390,train
Q14142,6391,val
O75056,6392,train
Q5VWP2,6393,train
Q8NEK8,6393,train
Q96IP4,6393,train
Q8N4B4,6394,test
Q8IUI8,6395,train
P25101,6396,test
P24530,6396,test
Q49AR2,6397,train
Q96SW2,6398,train
Q9BXS6,6399,train
Q7L592,6400,train
Q99487,6401,train
Q13093,6401,train
Q9BZV1,6402,train
Q96A84,6403,test
Q7Z6B0,6404,train
Q9H993,6405,train
Q8IV38,6406,train
Q9HCK0,6407,train
Q96BR9,6408,train
Q9BU70,6409,train
P35716,6410,train
Q9BX95,6411,train
Q9NZH0,6412,test
Q9NQ84,6412,test
P58658,6413,train
O75530,6414,train
Q9UHH9,6415,test
Q92551,6415,test
Q96A83,6416,train
Q15084,6417,train
P23515,6418,train
P62191,6419,train
P62333,6419,train
P35998,6419,train
P62195,6419,train
P43686,6419,train
Q8TF74,6420,train
Q9UBN6,6421,test
O14763,6421,test
O75800,6422,test
P04180,6423,train
Q8NCC3,6423,train
Q9Y3T6,6424,train
Q13501,6425,train
Q8N0Z6,6426,train
Q9NVD3,6427,train
Q6PIY5,6428,train
Q6UWR7,6429,train
Q86V85,6430,train
O00591,6431,train
P04181,6432,train
P01106,6433,train
P17980,6434,train
Q08629,6435,train
Q9BQ16,6435,train
Q92563,6435,train
Q86V59,6436,train
Q3SXZ7,6437,test
Q9NP92,6438,train
P54274,6439,train
P29083,6440,train
Q9Y305,6441,train
Q96I13,6442,train
Q06265,6443,train
Q53RD9,6444,train
Q14314,6445,val
Q5T442,6446,train
P55081,6447,train
P0CW27,6448,train
Q5PT55,6449,train
A2IDD5,6450,test
Q86XS8,6451,train
Q9ULK6,6451,train
Q6ZWK6,6452,train
Q96N77,6453,train
O75783,6454,train
Q9NVA4,6455,train
Q92685,6456,val
Q9UHU1,6457,val
Q8N7B9,6457,val
Q92947,6458,train
Q13286,6459,val
Q96EP9,6460,train
O75616,6461,val
Q8N6Q3,6462,val
P49356,6463,train
Q86VR8,6464,train
P15086,6465,test
Q96IY4,6465,test
Q8N4T0,6465,test
P15088,6465,test
Q13895,6466,train
Q99541,6467,train
O60664,6467,train
P29558,6468,train
Q15434,6468,train
Q6XE24,6468,train
Q9H0U9,6469,train
Q9UJ04,6469,train
Q8N831,6469,train
Q9H489,6469,train
O43556,6470,val
Q16586,6470,val
Q9NPE6,6471,train
Q9UNH6,6472,train
Q5VWJ9,6472,train
O75718,6473,train
Q92791,6473,train
P08621,6474,train
Q9NRS4,6475,train
P62495,6476,val
P26641,6477,val
Q8WWN9,6478,train
Q9Y366,6479,val
Q15118,6480,val
Q15120,6480,val
Q15119,6480,val
Q16654,6480,val
Q8IYS1,6481,train
Q8IY84,6482,train
Q9Y664,6483,train
O43929,6484,train
Q96FJ0,6485,train
O95630,6485,train
Q9UKC9,6486,train
Q96IG2,6486,train
P18031,6487,train
P17706,6487,train
Q9H490,6488,train
Q6DKJ4,6489,train
Q15070,6490,train
Q96CW1,6491,test
Q5M7Z0,6492,train
Q86WR7,6493,val
Q8N3G9,6494,train
O43913,6495,train
O75901,6496,train
Q8N2I9,6497,train
Q8WW24,6498,train
O15178,6499,train
P36941,6500,train
Q96C92,6501,train
P17302,6502,train
Q9Y6H8,6502,train
P35212,6502,train
P36382,6502,train
Q7Z7L8,6503,train
Q8NFW8,6504,train
P40424,6505,train
P40426,6505,train
P40425,6505,train
Q96JY0,6506,val
P06733,6507,train
P13929,6507,train
P09104,6507,train
Q6DN72,6508,train
Q96K80,6509,train
Q96Q11,6510,train
Q8IYU8,6511,train
Q7L4I2,6512,train
Q13685,6513,val
Q86UY5,6514,train
Q8NGU9,6515,train
Q99538,6516,train
O95067,6517,train
P14635,6517,train
Q6P4E1,6518,train
Q9BWW9,6519,train
Q9BY78,6520,train
Q7L2K0,6521,train
Q8NAM6,6522,train
Q15831,6523,train
Q96JN0,6524,val
Q9NRG4,6525,train
P20061,6526,train
P55345,6527,test
Q99680,6528,test
Q8N5I2,6529,train
Q15645,6530,test
Q96HM7,6531,train
O95232,6532,test
P20248,6533,train
Q9NWQ8,6534,val
Q8IUD6,6535,train
Q8NBS9,6536,train
Q9BV38,6537,test
Q8TB61,6538,train
O75528,6539,test
P45954,6540,val
Q96HH9,6541,train
Q9UK39,6542,train
Q9H8J5,6543,val
Q5T7M9,6544,train
Q5VUD6,6544,train
Q05048,6545,val
Q9BZS1,6546,train
P32314,6547,train
Q5SQS7,6548,test
Q9C0K7,6549,train
Q7RTN6,6549,train
Q9H2B2,6550,test
Q9BT88,6550,test
P00749,6551,train
P41970,6552,train
P28324,6552,train
Q9BQ95,6553,val
Q5DX21,6554,train
P55010,6555,train
Q6HA08,6556,train
Q8NDZ4,6557,train
Q9NW68,6558,train
Q9UJU6,6559,train
Q9BXG8,6560,train
Q9HB14,6561,test
Q9HB15,6561,test
Q8IV20,6562,train
P42696,6563,train
Q969Z4,6564,train
P82675,6565,train
Q9UIF3,6566,train
P00505,6567,train
P17174,6567,train
P28330,6568,test
P35900,6569,train
P05783,6569,train
Q9Y2G5,6570,train
P43356,6571,train
P43365,6571,train
P43355,6571,train
P43362,6571,train
P43364,6571,train
P43361,6571,train
P43357,6571,train
P43358,6571,train
A2A368,6571,train
P43360,6571,train
Q63ZY6,6572,val
Q96P11,6572,val
Q8N3F9,6573,train
O95393,6574,train
Q9UK05,6574,train
Q8NFZ5,6575,train
Q9NSD4,6576,train
O14863,6577,train
Q9H171,6578,train
Q8NEF9,6579,test
Q8NBX0,6580,train
Q8WU79,6581,train
O96019,6582,train
O94805,6582,train
P17050,6583,train
P06280,6583,train
Q6WN34,6584,train
Q9NWB7,6585,train
O43826,6586,train
Q9Y546,6587,train
Q9C0E8,6588,val
P19419,6589,val
Q14254,6590,train
O75955,6590,train
Q9UKT7,6591,train
Q3SXY8,6592,val
Q8N7C7,6593,train
Q8TEB7,6593,train
Q9NPH0,6594,train
Q9H7B4,6595,train
O00148,6596,train
Q13838,6596,train
P01854,6597,train
Q7Z7G1,6598,train
Q8NEY4,6599,train
P21283,6599,train
Q92466,6600,train
P36578,6601,train
P51606,6602,train
P08138,6603,test
P08185,6604,train
P29622,6604,train
Q86WD7,6604,train
P05543,6604,train
P01011,6604,train
P01009,6604,train
P05154,6604,train
P20062,6605,train
P42765,6606,train
Q9BWD1,6606,train
P24752,6606,train
P11473,6607,train
Q9Y606,6608,train
P24588,6609,train
P78552,6610,train
Q14653,6611,val
Q96RD7,6612,train
Q9HB89,6613,train
Q9GZQ4,6613,train
Q7RTY0,6614,test
Q9GZT9,6615,train
Q96KS0,6615,train
Q9H6Z9,6615,train
Q6BAA4,6616,train
Q6WBX8,6617,train
Q8WU90,6618,train
Q7L8C5,6619,train
A6NEQ2,6620,train
Q02556,6621,train
P26440,6622,test
Q6PI47,6623,train
P08476,6624,val
Q96NU7,6625,train
P22234,6626,train
O43613,6627,train
Q9BQ69,6628,val
A1Z1Q3,6628,val
P25116,6629,train
O60359,6630,val
Q8WXS5,6630,val
Q9Y698,6630,val
Q9UBN1,6630,val
O95810,6631,train
Q9HB21,6632,test
Q9HB19,6632,test
Q8N806,6633,train
Q5FWF6,6634,train
Q7Z5V6,6635,train
Q16576,6636,test
Q09028,6636,test
Q9NX45,6637,val
Q9BZY9,6638,train
Q0VDG4,6639,train
Q12765,6639,train
Q96FV2,6639,train
Q92844,6640,train
P08910,6641,train
Q8N5Z0,6642,test
Q9NXE8,6643,train
Q92989,6644,val
Q96EB1,6645,test
Q13309,6646,train
P09110,6647,train
Q15916,6648,train
Q96LX8,6649,val
P21754,6650,train
Q6PJE2,6650,train
Q66K41,6651,train
P11801,6652,train
Q96QS6,6652,train
Q5QJ74,6653,train
Q15427,6654,train
Q8IUW3,6655,train
B4DS77,6656,train
Q52WX2,6657,train
Q9BS91,6658,train
Q96BI1,6659,train
P30559,6660,train
P37288,6660,train
P30518,6660,train
P47901,6660,train
O15504,6661,train
P34949,6662,train
O60906,6663,train
Q9UNS2,6664,train
Q9BXS5,6665,train
Q9Y6Q5,6665,train
Q9BZE1,6666,train
Q9NXH8,6667,test
Q9GZL7,6668,train
Q9BXW7,6669,train
P15309,6670,train
P11117,6670,train
Q6ZV89,6671,train
O95922,6672,train
Q7M4L6,6673,val
Q86VE9,6674,train
Q9NS68,6675,train
Q8N2R8,6676,train
Q6ZT52,6676,train
Q99999,6677,train
P22830,6678,train
P50440,6679,train
P10588,6680,train
P10589,6680,train
P24468,6680,train
P26367,6681,train
Q99705,6682,train
O75462,6683,train
Q8WUS8,6684,test
A6NKP2,6684,test
O00231,6685,train
Q9GZR2,6686,train
Q99571,6687,train
P51575,6687,train
P56373,6687,train
Q93086,6687,train
B2RXF5,6688,val
Q9C075,6689,train
Q6J9G0,6690,train
P21579,6691,val
O00445,6691,val
Q8N9I0,6691,val
A1L167,6692,train
Q8WVN8,6692,train
Q7Z7E8,6692,train
P08908,6693,train
Q53H12,6694,train
Q14153,6695,train
Q8N9M1,6696,train
Q9BSU1,6697,train
Q9UK53,6698,train
Q9H160,6698,train
Q5VTD9,6699,train
Q99684,6699,train
Q14626,6700,test
Q9BY77,6701,train
O75648,6702,train
Q99983,6703,val
P48426,6704,val
Q8TBX8,6704,val
P78356,6704,val
Q66PJ3,6705,val
Q7L4P6,6706,val
Q9UI42,6707,test
Q8TF44,6708,train
Q92949,6709,train
P18754,6710,train
Q9NVH6,6711,test
Q9Y6I7,6712,train
Q9NYS7,6712,train
Q8IY50,6713,train
Q9BQS2,6714,train
Q8IV01,6715,train
Q9NZU5,6716,train
Q9UGI8,6716,train
P11310,6717,train
P10323,6718,train
Q8NHS2,6719,train
Q9NWX5,6720,train
Q5SQI0,6721,train
Q9BPX7,6722,train
P09543,6723,val
Q9HC36,6724,train
O96009,6725,train
P07339,6725,train
P49642,6726,test
Q96IJ6,6727,train
Q8IU60,6728,train
Q8WXU2,6729,train
Q12951,6730,train
A8MTJ6,6730,train
Q9H2S5,6731,train
Q13641,6732,train
Q5T0B9,6733,train
Q9NW64,6734,train
Q86TJ2,6735,train
Q9H6P5,6736,train
Q9NXR5,6737,train
Q6UXH1,6738,train
Q96HD1,6738,train
Q01344,6739,val
Q99729,6740,val
O14979,6740,val
Q14103,6740,val
Q6NT76,6741,train
O14733,6742,train
P45985,6742,train
Q9UQ07,6743,train
Q9Y6K9,6744,train
Q8NCF5,6745,train
Q7L1Q6,6746,train
Q9Y6E2,6746,train
Q9Y276,6747,train
P14324,6748,train
Q9HAW0,6749,train
Q8NHQ8,6750,train
Q9GZS1,6751,test
P49767,6752,train
O14929,6753,train
Q9Y3Y4,6754,train
Q99536,6755,train
Q9HCJ6,6755,train
Q8TAS1,6756,train
P16930,6757,train
Q16828,6758,train
Q99956,6758,train
Q16829,6758,train
P06732,6759,train
P12277,6759,train
P12532,6759,train
P17540,6759,train
Q8TDV0,6760,train
O75600,6761,train
Q13303,6762,val
O43448,6762,val
Q14722,6762,val
Q9H5V7,6763,train
P30989,6764,train
P36955,6765,train
Q9P1U1,6766,train
Q9C0K3,6766,train
P61158,6766,train
Q9BT04,6767,train
Q9Y2T2,6768,train
P53677,6768,train
Q9UNP4,6769,train
P50454,6770,train
Q9UHA2,6771,train
Q15532,6771,train
O75177,6771,train
P13861,6772,train
P31323,6772,train
Q8IVH4,6773,test
Q8WWW0,6774,train
Q86WH2,6774,train
Q9NS23,6774,train
P43351,6775,train
Q7Z698,6776,test
Q2MJR0,6776,test
Q96AG3,6777,train
Q6GMV2,6778,test
Q969V4,6779,train
Q71F23,6780,train
Q9NXR8,6781,train
Q6YN16,6782,test
Q9NPI9,6783,train
Q58FG1,6784,train
P10523,6785,train
P32121,6785,train
P49407,6785,train
Q8TBH0,6786,test
Q9H3M7,6786,test
Q96B67,6786,test
Q8NCT1,6786,test
Q96E29,6787,train
A6NFY4,6788,train
P00558,6789,val
P07205,6789,val
Q96N19,6790,train
O60478,6790,train
Q9NZ32,6791,train
P05981,6792,train
Q96L12,6793,train
P27797,6793,train
Q8N8V4,6794,train
A5PLN9,6795,train
Q8NC26,6796,train
P11279,6797,train
Q9NY27,6798,train
Q9HCU5,6799,train
Q86VY4,6800,train
Q8IZD0,6801,train
Q9GZT5,6802,train
O00744,6802,train
P37268,6803,train
P27352,6804,train
P28300,6805,train
Q9H000,6806,train
P55211,6807,train
Q9HDC9,6808,train
Q9UQV4,6809,train
Q9UIH9,6810,train
O43586,6811,train
Q9H939,6811,train
Q5M8T2,6812,train
Q9H553,6813,train
Q8WUF8,6814,train
P50552,6815,train
Q9UI08,6815,train
Q8WUD6,6816,train
Q9Y6K0,6816,train
Q6JBY9,6817,train
Q8NFU5,6818,test
Q14CZ8,6819,test
Q9NRD5,6820,train
Q5M9Q1,6821,train
Q8N5F7,6821,train
Q99519,6822,test
Q8N136,6823,train
P05120,6824,train
P50452,6824,train
P50453,6824,train
P35237,6824,train
P30740,6824,train
Q9P1A2,6825,train
Q9H974,6826,train
Q96LT4,6827,train
Q9UKU7,6828,train
Q9Y614,6829,train
Q15018,6830,train
Q15760,6831,train
Q5T2R2,6832,train
Q6ZN01,6833,train
O43505,6834,test
Q96L50,6835,train
P0DPA2,6836,train
Q9NZC7,6837,train
Q9UEE5,6838,train
O94768,6838,train
Q6UWP7,6839,train
Q9H4B0,6840,test
O94864,6841,train
Q96MM3,6842,train
P25490,6842,train
O15391,6842,train
Q9BT81,6843,train
Q9H6I2,6843,train
Q8N228,6844,train
Q92552,6845,train
Q13148,6846,train
P61812,6847,train
P10600,6847,train
Q0P651,6848,train
Q13572,6849,train
Q9UM44,6850,train
Q9NRB3,6851,train
Q8N3Z0,6852,train
Q96IZ5,6853,train
Q9H6R6,6854,train
Q8NHU3,6855,train
Q86VZ5,6855,train
Q9Y519,6856,val
Q6ZMB5,6856,val
Q9UBU6,6857,train
Q16254,6858,train
Q15329,6858,train
Q8NC51,6859,train
Q5JVS0,6859,train
Q96AJ1,6860,train
Q9ULX3,6861,train
Q96ES6,6862,train
O95503,6863,train
Q14318,6864,train
Q8IX90,6865,train
P57081,6866,train
O75541,6867,train
O43463,6868,train
Q9H5I1,6868,train
Q14242,6869,val
Q8TBE7,6870,train
P16219,6871,train
Q6NVV9,6872,train
P30542,6873,test
P29275,6873,test
P29274,6873,test
P0DMS8,6873,test
Q9BTE6,6874,val
P00966,6875,train
P57775,6876,val
O60496,6877,train
Q8WW22,6878,train
P31689,6878,train
O60884,6878,train
Q14642,6879,train
O14874,6880,train
Q86U70,6881,val
O43679,6881,val
Q96ER9,6882,train
Q5VW32,6883,train
Q92966,6884,train
Q5T4F4,6885,test
Q9UBB5,6886,train
O95983,6886,train
O60268,6887,train
Q99469,6888,train
Q6ZMT1,6888,train
Q3YBR2,6889,test
Q969G3,6890,train
Q9H161,6891,train
Q15699,6891,train
O95076,6891,train
Q9UKB5,6892,train
Q9GZS9,6893,train
Q9GZX3,6893,train
Q8NCG5,6893,train
Q8TAX9,6894,train
Q14240,6895,train
P60842,6895,train
P38919,6895,train
O95665,6896,train
Q9Y5X4,6897,train
Q9Y466,6897,train
Q99574,6898,train
P43034,6899,train
P21128,6900,train
Q6IA17,6901,val
Q96LZ7,6902,train
Q96P53,6903,train
Q8IWB7,6903,train
P13473,6904,val
Q13569,6905,train
Q96K37,6906,train
Q7KZN9,6907,train
Q9BT25,6908,train
P31260,6909,train
P28358,6909,train
Q9NYD6,6909,train
Q96LW2,6910,val
Q9BV87,6911,test
Q9Y679,6912,train
O96020,6913,train
P24864,6913,train
Q9Y303,6914,train
Q8N4J0,6915,train
Q12837,6916,train
Q9UG56,6917,train
Q53GL0,6918,train
P54727,6919,train
P54725,6919,train
Q8IYP9,6920,train
O75063,6921,train
O75121,6922,train
P55082,6922,train
A4D1S0,6923,train
Q6UWZ7,6924,test
Q8WU67,6925,train
Q2M3D2,6926,train
Q5TGI0,6927,train
Q8TB45,6928,train
Q6PIU2,6929,train
P22760,6929,train
P12643,6930,train
P12644,6930,train
Q96Q45,6931,train
Q8NBB4,6932,test
Q5VYV7,6933,train
Q8IXU6,6934,train
Q5T1Q4,6934,train
Q96BU1,6935,train
Q03154,6936,val
O14556,6937,train
P04406,6937,train
Q9H3H5,6938,test
P05455,6939,val
Q8N7X4,6940,train
P43366,6940,train
A6NJ78,6941,train
Q96EP5,6942,train
O95390,6943,train
Q499Z3,6944,val
Q15697,6945,train
Q70YC5,6946,train
P39023,6947,train
Q92901,6947,train
O60858,6948,val
Q16186,6949,train
P49640,6950,test
P09529,6951,train
Q9NRN5,6952,test
Q9H4K7,6953,train
Q6P499,6954,train
P50458,6955,train
Q9NQ69,6955,train
Q16816,6956,train
P15735,6956,train
Q9H2C1,6957,train
P48742,6957,train
Q93088,6958,train
Q9H2M3,6958,train
Q8TC90,6959,train
Q6UXH8,6960,train
Q9BSE4,6961,train
Q8N6T3,6962,train
Q06587,6963,train
Q99496,6963,train
B5MCN3,6964,train
Q9UDX3,6964,train
Q9UDX4,6964,train
O76054,6964,train
Q9Y2C2,6965,train
Q96GC9,6966,train
Q9Y2U9,6967,train
Q9BRQ0,6968,train
Q9Y5X3,6969,val
Q9UNH7,6969,val
Q86XE0,6969,val
P48775,6970,train
Q9BY76,6971,train
Q9BS26,6972,train
Q9BT78,6973,train
Q8WWB7,6974,train
P00739,6975,train
P00738,6975,train
P80365,6976,test
P32929,6977,val
Q9BSL1,6978,train
O75830,6979,train
Q1RMZ1,6980,train
Q96P15,6981,val
P29508,6981,val
P48594,6981,val
Q96P63,6981,val
Q9UIV8,6981,val
P0CK97,6982,train
P0CK96,6982,train
P49662,6983,train
P57730,6983,train
P29466,6983,train
Q5EG05,6983,train
Q6ICG6,6984,train
Q15109,6985,train
Q8N205,6986,train
A6NKF1,6987,train
Q9GZZ9,6988,train
O15218,6989,train
Q9H2X3,6990,val
Q9NNX6,6990,val
Q96B23,6991,test
Q9BUU2,6992,train
P51810,6993,train
Q5T953,6994,train
P60484,6995,train
P57723,6996,train
P57721,6996,train
Q15365,6996,train
Q15366,6996,train
Q92968,6997,train
Q8NEZ5,6998,test
Q9C009,6999,train
Q9BUL5,7000,train
Q5EBL4,7001,train
Q9BRR3,7002,train
Q9UHR6,7003,test
Q9NUD5,7004,val
Q9UGK3,7005,train
Q8IWR1,7006,train
O43581,7007,train
Q9BXR0,7008,train
Q96BZ9,7009,train
Q7L0Y3,7010,train
P48728,7011,val
Q6NYC1,7012,train
P14902,7013,train
O14965,7014,val
Q96GD4,7014,val
Q9UQB9,7014,val
Q7Z6K3,7015,test
Q9H1Y3,7016,val
Q6UWY5,7017,train
O60663,7018,train
Q8TE12,7018,train
P34995,7019,train
Q5W0U4,7020,train
H7C350,7021,train
Q6PEW1,7022,train
P04278,7023,val
Q9Y4X4,7024,train
P05121,7025,val
P07093,7025,val
Q9BQE5,7026,train
O95236,7026,train
O14791,7026,train
Q9BPW4,7026,train
Q8N0V5,7027,train
Q6UX73,7028,train
Q86YJ5,7029,train
A6NNE9,7029,train
Q9GZV7,7030,train
Q96S86,7030,train
Q86UW8,7030,train
P10915,7030,train
P50219,7031,train
Q96A59,7032,train
Q8NBJ4,7033,val
Q13561,7034,train
Q8WVQ1,7035,train
Q8WV24,7036,train
Q96NA2,7037,train
O00300,7038,test
Q96I25,7039,train
Q8NBV8,7040,train
Q9H1N7,7041,train
Q9GZN2,7042,train
Q15583,7042,train
Q9C0J1,7043,train
Q9Y2A9,7043,train
Q6ZMB0,7043,train
Q8NFL0,7043,train
P41146,7044,test
P35372,7044,test
P41143,7044,test
P36507,7045,train
Q02750,7045,train
P53602,7046,test
P16150,7047,train
Q9UPV7,7048,train
Q9H2G9,7049,train
Q8N9N2,7050,train
Q15438,7051,train
Q9UIA0,7051,train
Q99418,7051,train
O43739,7051,train
Q5JVX7,7052,train
Q9HB90,7053,train
Q9NQL2,7053,train
P22891,7054,test
Q8NC42,7055,train
Q9NRC8,7056,train
Q9GZV5,7057,train
Q9NVG8,7058,test
Q9BTV4,7059,train
Q92734,7060,train
P15509,7061,val
O60609,7062,train
Q16644,7063,train
P49137,7063,train
Q86VE0,7064,train
Q99551,7065,train
P38571,7066,train
P07098,7066,train
Q5JVF3,7067,train
Q86YH6,7068,test
Q5TDH0,7069,train
O14958,7070,val
P31415,7070,val
O95684,7071,train
Q9Y279,7072,train
Q99442,7073,train
Q9NYB0,7074,train
Q8N4Y2,7075,train
P49441,7076,train
Q9C0C6,7077,train
Q5T2D3,7078,train
Q9Y639,7079,train
P35613,7079,train
Q96G97,7080,train
Q8N126,7081,val
P61647,7082,train
P05423,7083,train
Q8IWV1,7084,train
Q969F8,7085,test
Q9UBI4,7086,train
Q6BEB4,7087,train
Q9H228,7088,train
Q99500,7088,train
P21453,7088,train
O95977,7088,train
O95136,7088,train
P51398,7089,train
O43435,7090,train
Q658L1,7091,train
Q8N2K0,7092,train
Q6NSI3,7093,train
Q9H3Q3,7094,train
Q8NAX2,7095,train
P27930,7096,train
P15291,7097,train
O60512,7097,train
O60513,7097,train
Q9Y4P1,7098,train
Q8WYN0,7098,train
P55085,7099,train
Q9HB65,7100,train
A6NFN3,7101,train
O43251,7101,train
Q9NWB1,7101,train
Q9H497,7102,train
Q8NEZ2,7103,train
P78423,7104,train
B8ZZ34,7105,train
Q9C0D9,7106,train
Q9NY97,7107,train
Q7Z7M8,7108,train
Q9NTK5,7109,test
Q53F39,7110,train
Q9HAS0,7111,train
Q96P71,7112,test
Q7L5Y9,7113,test
P36383,7114,train
P13994,7115,test
Q15007,7116,train
Q03426,7117,train
Q8TAD8,7118,train
Q8WWV3,7119,test
P82933,7120,train
P78381,7121,train
P78382,7121,train
Q9Y2D2,7121,train
Q9H5Q4,7122,train
P06727,7123,train
Q7LC44,7124,val
Q13216,7125,train
O77932,7126,train
Q9NQS5,7127,train
Q9GZN1,7128,val
Q9Y5Y4,7129,train
Q6VVB1,7130,train
Q5JTY5,7131,train
Q8IUF1,7131,train
Q5RIA9,7131,train
Q9BRT8,7131,train
Q96KC9,7132,train
Q6PEW0,7133,train
Q9H6D3,7134,train
P98182,7135,train
Q02127,7136,train
Q9Y371,7137,train
Q9NR46,7137,train
Q6P1K8,7138,train
Q13888,7138,train
Q92665,7139,test
Q7Z6K1,7140,train
Q9Y3Q8,7141,train
Q13510,7142,train
P62879,7143,train
O14775,7143,train
P62873,7143,train
P16520,7143,train
Q9HAV0,7143,train
Q92643,7144,train
Q9BSW2,7145,train
Q8TEY5,7146,train
Q00266,7147,train
P31153,7147,train
Q7Z6J2,7148,train
Q5T9C9,7149,train
Q9UGV2,7150,train
Q9ULP0,7150,train
Q9UN36,7150,train
Q92597,7150,train
Q9UQ80,7151,train
Q5T7V8,7152,train
Q16739,7153,train
O75521,7154,train
Q9H814,7155,test
O14649,7156,train
Q9NPC2,7156,train
Q86UD0,7157,train
Q9BSE2,7158,test
Q6P6C2,7159,test
Q96G23,7160,train
Q8IU89,7160,train
Q6ZMG9,7160,train
Q8N5B7,7160,train
Q9HA82,7160,train
Q05923,7161,train
P28562,7161,train
Q13115,7161,train
Q16690,7161,train
Q86YT9,7162,train
Q6UXV0,7163,test
Q86X24,7164,train
Q6IQ20,7165,train
Q8NFJ6,7166,train
Q8TCW9,7166,train
Q8NBR0,7167,train
Q9BVC3,7168,train
Q9BWS9,7169,train
Q7L8J4,7170,train
Q96G75,7171,train
Q9H871,7171,train
P0CB47,7172,train
Q8NBI6,7173,train
Q9NQR1,7174,train
O60870,7175,val
Q6ZV65,7176,train
Q00978,7177,train
Q5T8I9,7178,train
P32754,7179,train
P50213,7180,train
O43837,7180,train
P51553,7180,train
P21953,7181,train
Q8NBL1,7182,train
Q9NQ29,7183,train
Q9Y383,7183,train
Q9BRP4,7184,train
P54687,7185,train
O15382,7185,train
Q9NWT1,7186,train
P21549,7187,test
Q8N4H0,7188,train
O43791,7189,train
Q6IQ16,7189,train
Q8N0U4,7190,train
Q9NYF3,7191,train
Q99689,7192,train
P15529,7193,val
Q9H0C8,7194,val
Q53T59,7195,train
P51570,7196,train
Q05925,7197,val
